views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
10045,999,115,44721.0,7.75756472956145,626301,False,False,False,False,False,False,False,True,False,False,282.32601094432533
10011,914,207,42064.0,13.500227955972964,795439,False,False,False,False,True,False,False,False,False,False,269.74176452953634
9927,1623,447,56702.0,6.330607061884889,983646,False,False,True,False,False,False,True,False,False,False,354.6252534529849
9936,1972,379,59351.0,14.40960644639529,564235,False,False,False,True,False,False,True,False,False,False,371.993049278458
10077,1455,368,37543.0,22.090353862659192,763060,False,False,False,False,True,True,False,False,False,False,246.1915276614893
9857,1532,310,45436.0,8.274990766220196,429849,True,False,False,False,False,False,False,True,False,False,297.23103242425816
9915,1403,65,33555.0,5.98012578182898,362326,False,True,False,False,False,False,False,True,False,False,235.09226050195247
9844,212,141,29780.0,28.27596490569681,678740,False,False,True,False,False,True,False,False,False,False,197.75755637709955
10153,1925,338,16739.0,15.158483591307808,360300,False,False,False,False,True,False,True,False,False,False,170.71617562965235
9993,643,455,37543.0,13.320165182689186,556171,False,True,False,False,False,True,False,False,False,False,258.0358534040974
9987,1464,129,50957.0,29.682316266709456,810020,False,False,True,False,False,False,False,False,False,True,319.65524794725
9989,1698,122,57784.0,23.706641577477704,792872,False,False,False,True,False,False,False,False,False,True,355.7550462523195
9847,1057,327,37543.0,18.74688423643532,705585,True,False,False,False,False,False,False,False,False,False,277.6291122753003
10078,1101,436,37543.0,17.43405735325668,771595,False,False,False,True,False,False,False,False,True,False,235.6987290896522
9908,373,468,52067.0,20.19136155109448,639953,False,False,False,False,True,False,False,True,False,False,311.55530912485534
9906,435,170,20209.0,21.110691416924688,812554,False,False,False,False,False,False,False,False,False,False,157.29302974648624
9937,771,328,46889.0,4.385559018852141,398542,False,False,False,False,False,False,False,False,False,True,291.72545752734186
9830,1007,331,20141.0,14.10640403660488,940903,False,False,True,False,False,False,False,False,True,False,169.17310976851508
9732,648,56,27732.0,25.358784664176863,709034,False,False,False,True,False,False,False,False,False,False,193.55522687982256
10089,1020,87,55139.0,4.085993290258682,635536,False,False,False,False,False,False,True,False,False,False,331.5514235192396
9962,1628,353,59245.0,11.889063621186963,684334,False,True,False,False,False,True,False,False,False,False,365.2679954492868
9946,311,323,19428.0,24.81025307241612,448412,True,False,False,False,False,False,False,True,False,False,154.3163219333954
10208,1681,148,48185.0,19.61961532848837,185902,True,False,False,False,False,False,False,False,True,False,311.7971504177566
10118,270,64,26186.0,11.681330978610095,95229,True,False,False,False,False,False,False,False,False,True,181.91856341436343
10120,569,328,15492.0,3.1144936431259804,311215,True,False,False,False,False,False,False,False,False,True,141.18852294590752
10079,541,274,55661.0,29.88353834144414,791184,False,True,False,False,False,False,False,True,False,False,326.74171292289753
10103,711,257,15625.0,15.565110251117122,752054,False,False,False,False,False,False,False,False,True,False,142.94651650076858
10142,1621,427,42136.0,2.1608727361138187,836733,False,False,False,False,True,False,True,False,False,False,286.6988268381742
10056,1983,261,49315.0,16.07326962484653,104709,False,False,False,False,True,True,False,False,False,False,323.46238324574267
10134,281,310,17866.0,13.435148856775646,327459,False,False,False,False,True,False,False,True,False,False,147.19318767189836
10001,421,304,21165.0,19.37617570030224,462256,False,False,True,False,False,False,False,False,False,True,164.35734867732492
10112,969,56,53856.0,28.20018585159149,587492,False,False,False,False,True,False,False,False,False,False,324.2129859166844
10121,1353,300,45921.0,17.796387628652468,713561,False,False,False,False,True,False,False,False,True,False,297.6439846606636
9919,1263,289,55844.0,18.434646723534392,726570,False,False,False,False,True,False,True,False,False,False,341.6379612796833
10146,780,87,33013.0,7.575314240118138,470748,False,False,False,True,False,False,False,False,False,False,223.40741942460863
9985,324,260,21614.0,11.16928943745888,556916,False,True,False,False,False,False,False,False,False,True,163.96424382312082
9872,1847,227,23968.0,2.016299291401139,753773,False,True,False,False,False,False,False,False,True,False,200.08319869831809
9952,283,496,23768.0,11.84024519968219,142047,False,False,False,False,True,False,False,False,False,True,177.30214876900777
10073,711,277,50787.0,15.60718138373883,722398,False,False,False,True,False,True,False,False,False,False,308.906965353485
9997,1468,71,36359.0,6.122176383079161,730212,False,False,False,False,True,False,True,False,False,False,249.95572703592825
10223,221,383,27480.0,14.042678543271894,630753,False,False,False,True,False,True,False,False,False,False,193.20376533608533
9894,446,220,37543.0,13.488681859716078,642191,True,False,False,False,False,False,False,True,False,False,287.773353657078
9884,1683,296,26734.0,14.920557638117186,921964,False,True,False,False,False,False,False,False,True,False,211.5551271910927
9926,230,462,45610.0,14.189223258222563,601611,False,False,False,True,False,False,False,True,False,False,278.6439654638544
10071,820,336,25011.0,27.365347110610152,669494,False,False,False,True,False,False,False,False,False,True,190.2591896814724
10012,301,311,15899.0,7.195117040611532,561581,False,False,False,False,True,False,True,False,False,False,137.642399514371
10021,633,274,19486.0,18.952028991796283,18456,True,False,False,False,False,False,False,True,False,False,161.64786127458575
9863,1841,385,26419.0,26.42386545927341,396290,False,False,False,True,False,False,False,False,False,True,214.2034966206537
10192,994,183,22467.0,28.775072535693766,800027,False,True,False,False,False,False,False,True,False,False,179.25596254876007
10133,580,407,45059.0,11.529487415113625,949125,True,False,False,False,False,False,False,False,False,False,282.1941760509132
10069,1438,196,26956.0,4.695412867641364,91915,False,True,False,False,False,False,False,False,True,False,207.63446184221112
10111,800,501,57607.0,14.975465629978714,63217,False,False,False,True,False,False,False,False,False,False,346.63668055566734
10142,936,312,41966.0,25.47355411602121,979122,False,False,True,False,False,False,True,False,False,False,272.14707041226944
9988,491,89,26224.0,8.4724839909206,201202,False,True,False,False,False,False,False,True,False,False,185.64663058740427
10056,748,364,38637.0,29.11600565310845,170126,False,False,False,True,False,False,False,True,False,False,253.66400194614093
10133,2002,386,45016.0,8.461504691330871,335799,False,False,False,True,False,False,False,False,False,False,306.0699279901044
9970,1130,93,17772.0,25.03911559783829,742347,True,False,False,False,False,False,False,False,False,True,156.75783350116035
9933,558,274,26364.0,2.831310484153662,287736,False,False,True,False,False,False,False,False,False,True,192.944826258817
9977,435,303,37543.0,26.71722141413106,124642,False,True,False,False,False,False,False,False,False,False,254.8659456893153
9916,1007,234,38672.0,7.95087073162388,673722,False,False,False,False,True,False,False,True,False,False,255.31748688495583
9886,891,417,50748.0,22.192453515100063,481568,True,False,False,False,False,False,False,True,False,False,313.24609787075065
9986,1563,267,32229.0,2.8108183762877306,935319,True,False,False,False,False,False,False,False,True,False,235.4314664019222
10029,543,278,46260.0,16.87036941552994,775187,False,False,False,True,False,True,False,False,False,False,284.46293166430246
10098,1554,253,28873.0,13.91819713107641,44278,False,False,True,False,False,False,True,False,False,False,219.79614311705544
10029,1646,62,55000.0,27.67085957805301,76691,False,False,False,True,False,False,False,False,False,False,340.9146311472604
10131,1453,366,45090.0,27.353986239111464,703824,False,False,False,False,True,False,False,False,False,True,296.6291164001533
9958,1099,367,34266.0,26.073319010980818,652385,False,True,False,False,False,True,False,False,False,False,245.78138344338905
10130,2015,53,31368.0,21.15318815451008,267425,False,False,False,False,False,True,False,False,False,False,236.2141173780361
10092,1808,304,48108.0,21.99985217581154,785111,False,False,True,False,False,False,False,False,False,True,315.69263183889234
9961,1454,216,40422.0,2.6854064329901286,87292,True,False,False,False,False,False,True,False,False,False,271.1779921521638
9953,294,443,37543.0,9.29644465469676,423545,False,True,False,False,False,False,False,False,True,False,196.4440036525285
9990,1198,61,51302.0,13.695691422966476,187075,False,False,False,True,False,False,False,False,False,False,315.5561588076893
9820,1345,288,30781.0,14.346237269339756,476641,False,False,False,True,False,True,False,False,False,False,224.35544026175955
10077,2009,405,52943.0,13.865550967347842,370954,False,False,True,False,False,False,False,True,False,False,343.60134126724984
10175,520,279,50062.0,18.800893957653344,643950,False,True,False,False,False,False,True,False,False,False,302.77118194635057
10026,386,474,19817.0,5.204340844154912,993171,False,False,False,True,False,False,False,False,True,False,160.45230185270057
10065,932,328,55044.0,12.018282639998606,400449,False,False,False,True,False,False,False,False,False,False,333.60917298169875
10014,1859,192,30794.0,13.233399211491989,936887,False,False,False,False,False,True,False,False,False,False,232.6090516667543
10050,579,139,36493.0,27.63406177203755,531302,False,False,False,False,False,False,False,False,False,True,236.7545488257225
10025,750,416,55722.0,12.259012083182329,165641,False,False,True,False,False,False,False,False,False,False,334.9812852158281
9929,342,317,35392.0,29.564859118893192,45425,False,False,False,True,False,False,False,True,False,False,229.9216859937144
10010,616,399,37543.0,13.017440180871285,646250,False,False,False,False,False,False,False,True,False,False,190.3730689403231
10117,1748,402,44786.0,20.85879375415616,167614,False,False,False,False,True,False,False,False,False,True,300.81264393861966
10089,981,210,37155.0,22.40095301841015,165454,True,False,False,False,False,False,False,False,False,False,248.20825884086048
9991,464,300,48114.0,14.38582203964258,471614,False,False,False,False,False,False,False,False,False,False,292.02510217847805
10125,828,79,37543.0,3.261779829140039,117056,False,False,True,False,False,False,False,False,True,False,245.03079042536896
9907,790,122,34640.0,29.40721370603928,493146,False,False,False,False,True,False,False,True,False,False,230.6097842939745
10009,738,77,29207.0,3.018217779890658,817590,False,False,True,False,False,False,False,False,True,False,203.8573081964379
9950,865,367,26879.0,6.337505826921987,253108,True,False,False,False,False,False,False,False,False,True,199.7444379237535
10046,1892,171,57735.0,2.4067301260775955,790457,False,False,False,False,True,False,False,False,False,True,359.9950098557192
9758,1297,213,33678.0,11.88898066128199,289499,True,False,False,False,False,False,False,False,False,True,235.5765541473633
10017,1110,98,20435.0,18.50377567248483,843402,False,False,False,True,False,True,False,False,False,False,169.29897104834026
9851,541,476,33725.0,22.65320011066117,146974,False,False,False,True,False,False,False,False,False,True,227.8074580295072
9986,1739,274,39541.0,25.57156406387948,954540,False,True,False,False,False,True,False,False,False,False,271.34580666178084
10079,1099,428,17076.0,17.99814524514745,341958,False,True,False,False,False,False,False,False,False,True,170.88827242696266
9966,1007,130,44161.0,28.811071764914228,282179,True,False,False,False,False,False,True,False,False,False,279.67009892222967
9890,936,333,37543.0,3.4642717027560104,32006,False,False,True,False,False,False,True,False,False,False,294.6686842737612
10099,1691,164,55945.0,11.150345603470129,825602,False,False,False,False,True,False,False,False,False,True,348.2575793303988
9868,1663,250,59122.0,2.543651909988036,310006,True,False,False,False,False,False,False,True,False,False,363.0305502611165
9892,355,294,22369.0,16.05061214724629,115482,True,False,False,False,False,True,False,False,False,False,168.1591846019195
9845,654,187,54610.0,15.219630892155363,935740,False,True,False,False,False,False,True,False,False,False,323.21550438663184
10022,1840,451,31529.0,6.297789982293593,909553,False,False,False,False,False,False,False,True,False,False,240.2415211840085
10080,651,473,40829.0,19.237770145338462,386786,False,False,True,False,False,False,False,False,False,True,264.33005888045466
10090,662,434,42957.0,29.33773847299935,294813,False,False,False,True,False,False,False,False,True,False,273.93613505827653
10002,1099,244,17495.0,9.637065775874742,525516,False,False,False,True,False,False,True,False,False,False,164.8463562764592
10063,1818,288,37543.0,16.756465330875578,584873,False,False,False,False,True,False,False,True,False,False,343.259193396669
10068,1180,119,41290.0,2.525184904040734,612732,False,False,False,False,False,False,False,False,True,False,269.450387216176
9960,1172,267,33901.0,13.547232786526598,351196,True,False,False,False,False,False,False,False,False,False,236.45586597896684
9851,337,340,47254.0,16.669309871738218,274980,False,False,True,False,False,False,False,False,True,False,285.748148511208
9827,751,403,50350.0,5.517826265926375,313965,False,False,False,False,False,False,True,False,False,False,308.41590349977645
9983,1780,138,31663.0,6.89250465428036,491350,False,False,False,False,False,False,True,False,False,False,234.2606214305306
10078,1099,442,48789.0,17.132431952974038,199215,False,False,False,False,True,False,False,False,False,False,301.1949265951105
9957,415,149,57762.0,28.027766143620724,495241,False,True,False,False,False,False,False,False,False,True,333.89793532609684
10089,579,398,48261.0,19.66284232132714,459807,True,False,False,False,False,False,True,False,False,False,296.8908534118681
10032,1503,279,26721.0,2.8357467445495703,351571,False,True,False,False,False,False,False,True,False,False,208.87914756628533
9948,1377,115,42391.0,9.511236580851303,996428,True,False,False,False,False,False,False,False,False,True,277.3307692287865
9991,614,168,29718.0,26.27699345396761,254950,False,False,True,False,False,False,False,False,False,True,205.60718342977083
10224,969,315,50429.0,23.341370383173786,957174,True,False,False,False,False,False,True,False,False,False,313.08940611953795
10120,300,307,59181.0,11.98648800231598,131866,False,False,False,False,True,False,False,False,False,True,342.17447662880136
9826,226,418,37543.0,17.32645670102836,266195,True,False,False,False,False,False,False,False,False,False,217.8567469982277
10248,1000,463,35213.0,24.637297261269843,648850,False,True,False,False,False,False,False,False,False,False,244.55502789749752
10110,1612,247,46595.0,22.34218523837916,549721,False,True,False,False,False,False,False,False,True,False,304.302223853854
10018,255,274,53493.0,5.983852077543604,432387,False,False,False,False,True,False,False,False,True,False,313.48663016700146
10226,921,89,37543.0,11.73260911291833,184872,False,False,False,True,False,False,False,False,True,False,343.16763642565803
9967,851,182,39520.0,26.134534376437404,82852,False,False,False,False,True,False,False,False,False,True,256.00657039242606
10019,482,349,47937.0,3.7944128866130233,375159,False,True,False,False,False,False,False,False,False,False,292.4904736010489
10009,468,274,53805.0,18.57623226653477,749438,False,True,False,False,False,False,False,False,True,False,320.4263277785517
9983,1440,73,23890.0,29.64902227936604,958895,False,False,False,False,False,False,False,False,False,False,190.654626398976
10082,2008,265,58327.0,17.873950464491067,650144,False,False,False,False,False,False,False,True,False,False,366.5857310231397
9995,1709,175,58959.0,28.768439325448544,764326,False,False,False,False,False,False,False,False,True,False,362.4252394679668
10203,1789,269,37543.0,22.05583917782159,269449,True,False,False,False,False,False,False,False,False,False,356.2668814456828
10056,1156,274,41685.0,16.70745788670807,942426,False,False,False,True,False,False,False,False,False,True,272.487749831775
10131,1670,151,28776.0,3.1116939288291734,407859,False,False,False,True,False,False,False,False,False,True,219.75386761662344
9875,373,476,28585.0,15.49855280374479,708672,False,False,True,False,False,False,False,False,True,False,200.81207331085795
9777,591,259,27590.0,15.356940612165175,656165,False,False,False,False,False,False,False,False,False,True,195.6274637746078
10071,1654,217,35785.0,10.255676223393923,525802,False,True,False,False,False,False,False,False,False,False,253.34497696936128
9976,354,228,37543.0,18.781642409396028,789864,False,False,False,False,False,False,True,False,False,False,268.6460567198196
9968,1367,274,40743.0,14.942117290109676,738533,False,False,False,False,False,False,True,False,False,False,272.2266576853682
10008,1257,274,48382.0,21.2505608224632,466770,False,False,False,False,False,False,False,False,False,True,305.0497753252196
10062,758,327,51690.0,29.68578726184548,997550,False,False,True,False,False,False,False,True,False,False,314.7709885670109
10083,1680,51,30249.0,20.706215099593344,390212,False,False,False,True,False,False,False,False,True,False,224.899281109862
10039,283,398,35369.0,3.317482021062629,839180,False,False,False,False,True,False,True,False,False,False,230.7608105778237
10002,1817,262,42125.0,5.141880782752994,570648,False,False,False,True,False,False,False,False,True,False,286.45128629779657
9867,1230,274,42715.0,28.402443367956888,730687,False,False,True,False,False,False,True,False,False,False,276.8755312809198
10094,381,174,33674.0,14.424030500223203,970280,False,False,False,True,False,False,True,False,False,False,220.89157833807232
10116,1099,424,49865.0,8.05932971239816,866621,False,False,True,False,False,False,False,False,False,True,322.2122869305784
10042,1290,265,20801.0,21.32596886353996,799495,False,False,False,True,False,False,False,True,False,False,177.11750827728508
9948,953,107,53269.0,11.244246836251673,492178,False,False,False,True,False,False,True,False,False,False,321.1946561203999
9925,395,287,55291.0,4.6879027796801935,181870,False,False,False,True,False,False,False,True,False,False,324.1107270018603
9770,1941,413,52642.0,25.443445952664604,825008,True,False,False,False,False,False,False,False,True,False,339.5494924733205
9877,1622,231,22963.0,8.187709654105095,968555,False,True,False,False,False,False,False,False,False,False,191.5718642861501
10126,1293,150,37410.0,24.28106735608987,351147,False,True,False,False,False,False,True,False,False,False,253.93263370065367
9947,613,432,17527.0,4.336197536717975,72692,False,False,False,True,False,False,True,False,False,False,152.4208942602341
9929,767,206,46489.0,19.357147609738245,101206,False,False,False,False,True,False,False,False,False,False,287.6327866342502
9943,1610,235,37543.0,2.4565042370658072,127278,False,False,False,False,False,False,True,False,False,False,272.057960768122
9864,1099,472,47507.0,24.99708125447368,122289,False,False,False,False,True,False,False,False,True,False,305.171856165407
9922,550,177,47933.0,10.098629968557804,414651,False,False,True,False,False,False,False,False,False,True,290.17663946529905
9879,1170,155,35057.0,13.259078183615111,224590,False,False,False,True,False,False,False,False,False,False,239.52469598719668
10080,1672,82,50096.0,20.228180795213003,132874,False,False,True,False,False,True,False,False,False,False,318.8490254272877
10135,1726,427,45298.0,20.946874793623664,620121,False,True,False,False,False,False,False,False,False,True,303.3722131128636
9985,1503,65,58738.0,27.534024252792264,974115,False,False,False,False,False,True,False,False,False,False,355.89819700565795
9841,1445,415,35245.0,11.158317675730093,617667,False,False,False,False,False,False,False,False,False,True,249.4084143672825
9827,406,236,42939.0,17.213369622680254,483521,False,False,False,False,False,False,True,False,False,False,264.67698042900935
10110,575,404,27511.0,8.041681299086779,587990,False,True,False,False,False,True,False,False,False,False,199.2061428181229
9980,568,219,37776.0,4.786474040713201,917231,False,False,False,True,False,False,False,False,False,True,243.62493502902225
10032,863,68,47418.0,15.08292950571153,673111,False,False,True,False,False,True,False,False,False,False,291.8288188737189
10216,305,181,50764.0,19.51466590018214,492419,False,True,False,False,False,False,False,True,False,False,300.91379539278853
9958,1782,126,29229.0,24.260600876623503,148226,False,False,False,False,False,False,False,True,False,False,222.48421419996595
9940,361,313,28207.0,9.231135651318782,756728,False,False,True,False,False,False,False,True,False,False,196.35966823491628
10044,1421,486,19826.0,21.030905164509992,707258,True,False,False,False,False,False,False,False,True,False,178.5825637125417
9970,887,283,42899.0,25.34643819869361,101826,True,False,False,False,False,False,False,False,True,False,274.3064888034768
9909,1891,395,39054.0,4.489392537280789,545035,True,False,False,False,False,False,False,True,False,False,275.04400631815065
10037,654,441,38152.0,24.35439595944221,994035,False,False,False,False,False,False,False,True,False,False,250.98722611777123
9947,594,446,54105.0,24.52356914762776,380418,False,True,False,False,False,True,False,False,False,False,324.78463730623275
10140,1518,208,40980.0,22.379178821806256,495173,False,True,False,False,False,False,False,False,False,True,275.70416743748035
9974,1884,130,28640.0,26.63179295470902,205239,False,False,False,False,False,False,False,False,False,True,221.6084261673243
10025,742,216,36107.0,7.577929237016415,446549,False,True,False,False,False,False,False,True,False,False,238.9307191120428
10011,1434,93,37543.0,15.095887420964203,118178,False,True,False,False,False,False,False,False,False,True,269.8440659976543
10054,1691,382,37543.0,5.618306636542753,323267,True,False,False,False,False,False,False,False,False,True,306.6248139630645
9862,1025,105,37543.0,26.9865214523603,169554,True,False,False,False,False,True,False,False,False,False,169.1005166815273
10217,1891,374,26181.0,27.6963217438072,712395,False,False,False,False,False,False,True,False,False,False,215.59806139308296
10012,1584,325,17528.0,5.774074195116279,766278,False,False,False,True,False,False,True,False,False,False,167.61748392431633
9913,1391,273,37543.0,10.566401518947195,687569,False,False,False,True,False,False,True,False,False,False,205.4239500507724
9875,1778,398,54204.0,19.246219547923506,731809,False,True,False,False,False,False,True,False,False,False,344.4001464770518
9821,951,105,18596.0,18.944175451829928,41173,False,False,False,False,False,False,False,False,True,False,156.99425318973456
9933,731,476,41873.0,24.739882247113044,689087,False,False,False,False,False,False,False,False,True,False,269.9145448063675
9987,1239,364,26917.0,5.085740287125798,717988,True,False,False,False,False,False,False,False,True,False,206.4892694498293
9918,327,166,30000.0,6.858571570748192,800947,False,True,False,False,False,False,False,False,False,False,201.58982414202825
9997,1514,482,29797.0,2.56376016453089,805821,False,False,False,False,True,True,False,False,False,False,226.875602198258
10011,1004,219,16300.0,27.037382546154,926382,False,False,False,False,False,False,False,False,True,False,150.03208774329025
9746,1860,180,21548.0,7.099930852721559,630790,False,False,False,False,True,False,False,False,False,True,187.4357326348563
9977,620,457,18147.0,2.320641791710769,768109,False,True,False,False,False,True,False,False,False,False,156.05184232680952
9922,1787,126,26116.0,25.59597830034689,49116,False,False,False,True,False,False,False,False,False,False,207.70288738826773
9987,823,484,37543.0,4.527593405169492,872951,False,True,False,False,False,False,False,False,False,True,194.1532827986292
9943,216,50,45731.0,3.705102751372524,74104,False,True,False,False,False,True,False,False,False,False,271.9826021922118
9831,1141,488,58080.0,19.247483074409587,292258,True,False,False,False,False,False,False,False,False,False,353.04344248826834
9926,853,426,56370.0,8.5126807815161,982045,False,False,True,False,False,False,False,True,False,False,339.4618455672922
9954,1241,154,19724.0,29.976447186774152,910253,False,False,False,False,True,True,False,False,False,False,168.8303143146064
10265,2029,64,39648.0,6.317882582518795,983694,False,False,True,False,False,True,False,False,False,False,276.38270011038946
10012,686,391,49097.0,21.24007163092745,171307,False,False,False,True,False,False,False,False,True,False,302.14819790927004
9945,1580,417,52886.0,22.110960601768067,287413,False,False,True,False,False,True,False,False,False,False,335.47637904645285
9797,1823,276,34642.0,29.785761685521564,214759,False,True,False,False,False,False,False,False,False,False,250.44563205481057
9915,1091,274,41416.0,3.5904269984689514,703301,False,False,True,False,False,False,True,False,False,False,273.7519216594884
10246,313,186,35504.0,19.7211643685934,931882,False,False,False,False,True,False,False,False,True,False,229.3495288764972
9995,1604,396,49536.0,12.08442825902733,461880,False,False,True,False,False,False,False,False,True,False,319.9920197945955
10117,1294,274,57528.0,5.404590892221991,78092,False,False,True,False,False,True,False,False,False,False,349.0112154970343
10178,1639,466,26385.0,28.59963830847004,330229,False,True,False,False,False,False,False,True,False,False,213.60702638628257
9952,1757,342,15018.0,27.973782786886748,932180,False,False,False,False,True,False,False,False,False,False,158.73625650758314
10051,1951,187,55624.0,13.05419766738627,392901,True,False,False,False,False,False,False,False,False,True,351.3596262632394
9943,1409,235,57056.0,18.61296062383276,151563,False,False,False,True,False,False,False,False,False,False,349.05967487608785
9985,1208,226,22695.0,2.4835455185566144,455594,False,False,False,False,False,False,True,False,False,False,183.67015408384296
9972,770,201,56717.0,15.83347879954322,276374,True,False,False,False,False,False,False,False,True,False,336.04285033696914
9909,830,282,39396.0,5.737185564021143,291525,False,False,False,True,False,True,False,False,False,False,256.4776089266755
10003,1776,296,31506.0,2.366309641527148,5097,False,False,True,False,False,False,False,True,False,False,236.26845112662176
9963,1099,154,34465.0,10.85261115271278,930102,True,False,False,False,False,False,False,True,False,False,240.4740606097037
10051,853,436,15631.0,3.599928765399192,542140,False,False,False,True,False,False,False,True,False,False,148.21983132235448
9951,1376,400,51388.0,18.904112291986973,438408,False,False,False,True,False,False,False,False,True,False,324.64497948064786
9926,402,274,38179.0,28.834379332862586,360494,False,False,False,True,False,False,False,False,False,True,245.88081546232493
9888,1069,124,55325.0,4.344233162872827,707655,False,False,False,True,False,False,True,False,False,False,332.86084074976753
10085,370,130,58803.0,22.347324490225564,700728,True,False,False,False,False,False,False,False,True,False,338.37377844405074
10040,1136,190,55984.0,18.760173964385107,384681,False,True,False,False,False,False,False,False,True,False,339.0432046586294
9933,865,429,37015.0,13.50124586047934,540348,True,False,False,False,False,False,True,False,False,False,248.5081997925905
9993,625,481,25694.0,25.99910395276567,24589,False,False,False,False,True,False,True,False,False,False,192.21545872424736
9995,891,55,48636.0,18.28317308806548,15397,False,False,False,True,False,False,False,False,True,False,297.6377801866312
9907,1539,286,33997.0,25.146963176614275,810250,False,False,False,False,True,False,False,True,False,False,243.26711188968272
9980,917,68,48181.0,16.468466976941542,788877,False,False,False,False,False,False,False,False,False,False,296.0828121191668
9858,499,199,17824.0,6.541668247022816,18864,False,False,False,False,False,False,False,False,False,False,147.39706163421542
10021,1099,433,16063.0,23.189595988759027,850943,False,False,False,False,False,True,False,False,False,False,166.85817591437757
10141,1425,158,17067.0,12.60270271585378,923440,False,False,False,True,False,False,False,False,False,True,160.50941496405574
9941,513,416,56227.0,2.141826044756843,986258,True,False,False,False,False,False,False,False,True,False,332.8514468827383
9887,1622,285,22080.0,5.794778680949573,562656,True,False,False,False,False,False,True,False,False,False,188.39078719262204
10008,1740,250,24274.0,27.9513916141255,21245,False,False,True,False,False,False,False,True,False,False,200.7919538972836
10037,447,320,27341.0,10.305501818741796,884979,True,False,False,False,False,True,False,False,False,False,194.3821501068099
10034,518,108,45542.0,14.576062159437251,408851,False,False,False,False,False,False,True,False,False,False,277.7520043742035
9997,1323,403,36052.0,7.777408419816849,483451,False,False,True,False,False,False,True,False,False,False,251.722245850078
9907,1391,235,34690.0,7.769289794259182,376122,False,True,False,False,False,False,False,True,False,False,243.11587677320543
10012,1784,73,32442.0,21.349531605286725,209943,False,True,False,False,False,False,True,False,False,False,237.03496031828817
10014,1831,487,58832.0,6.647118367076467,503994,False,False,False,True,False,False,False,False,False,False,369.3865892088486
10054,1074,462,46874.0,18.59993761686628,465672,True,False,False,False,False,False,True,False,False,False,299.77666430651533
10104,1970,351,17924.0,7.494817653072051,771741,True,False,False,False,False,False,True,False,False,False,177.04220534061906
9955,1502,458,16716.0,26.92860859999136,469143,False,False,False,False,False,False,False,False,False,False,164.36578480450612
10094,1319,193,26798.0,8.2079426505914,140729,False,False,False,False,True,False,False,False,False,True,204.9228449365721
9977,1655,325,38243.0,3.223756297783274,464105,False,False,False,False,False,False,True,False,False,False,266.3135977864276
9961,550,223,21122.0,18.17837542814439,950882,True,False,False,False,False,False,False,False,False,False,164.77132564072585
9855,516,274,16953.0,20.50585970432845,967670,False,False,False,False,False,False,True,False,False,False,146.72638881843122
9995,1759,312,49362.0,20.17699257943563,740319,True,False,False,False,False,False,True,False,False,False,320.394196900707
9968,963,480,24325.0,18.80357207910247,220462,False,False,True,False,False,False,False,False,True,False,191.42119709574487
9898,1498,105,19765.0,8.755349281195318,991229,False,False,False,True,False,False,False,False,True,False,172.30964899459622
9885,1719,189,30911.0,13.03698466263148,206688,False,False,False,True,False,False,False,False,False,False,230.0314055574099
9831,1636,274,42541.0,25.24607927618512,542728,False,False,True,False,False,False,False,False,True,False,285.86727011064266
9980,243,274,46853.0,23.08569858702737,630686,False,False,False,False,True,False,True,False,False,False,285.12926707865813
9912,1126,212,29569.0,12.613763079999138,404423,True,False,False,False,False,True,False,False,False,False,214.04700299883385
10052,779,365,47023.0,21.96139505279752,507252,False,True,False,False,False,False,True,False,False,False,293.7322103233296
10115,1967,271,17130.0,5.953146471528354,927336,True,False,False,False,False,True,False,False,False,False,171.9311095329191
9830,252,354,28654.0,6.985345135889229,881956,False,False,False,True,False,False,False,True,False,False,196.7263105713832
10023,1914,137,24518.0,6.532523906206427,210174,False,False,True,False,False,False,False,False,False,False,203.06624751963287
10031,624,150,39996.0,22.272070787971373,401641,True,False,False,False,False,True,False,False,False,False,254.1314827791641
9958,1618,476,55130.0,13.273306891676883,114283,False,False,False,False,True,False,False,False,False,False,347.7923949540979
10094,922,106,49057.0,6.312773857305157,616686,False,False,True,False,False,False,False,False,False,True,301.5459563480117
10195,817,488,31359.0,12.4113298130519,169211,False,True,False,False,False,False,True,False,False,False,223.3954964370312
10009,229,177,27381.0,27.679755392138404,996064,False,True,False,False,False,False,False,True,False,False,188.2221561070104
9851,1542,122,23051.0,6.779187386646592,962289,False,True,False,False,False,False,False,False,False,False,188.6058051515498
10136,1467,181,50964.0,21.826030852808028,424312,False,False,False,False,True,False,True,False,False,False,321.41052062296274
10150,1660,425,27380.0,27.593871186737825,453157,False,True,False,False,False,False,False,False,False,True,217.8091346605265
9844,1099,68,49681.0,26.206272702168977,275769,False,False,True,False,False,True,False,False,False,False,293.2872502043875
10100,405,159,45531.0,23.31383910097216,815423,False,False,False,True,False,False,False,False,False,False,276.9792780048755
9960,1713,172,37543.0,19.507165604874388,648554,False,False,True,False,False,False,True,False,False,False,312.42734342341254
10044,208,482,32465.0,5.905958660189004,748252,False,True,False,False,False,False,False,False,True,False,217.25228645095777
10094,853,85,17329.0,29.140050475000805,852856,False,False,False,False,True,False,False,False,False,True,150.4179852852471
